user_id,churn
17976f63,1
17977$da,1
179770f$,1
17977a09,1
17978$64,1
179780cc,1
1797857c,0
1797869f,0
179787a1,1
179788c4,1
17978bc7,1
179792d0,1
17979304,1
179794c1,1
17979539,1
1797981a,1
1797a9fa,1
1797ab2f,1
1797ac75,1
1797ad32,1
1797ad98,1
1797adba,1
1797b08b,1
1797b104,1
1797b3d3,1
1797b5$6,1
1797b670,1
1797bb1f,1
1797bbb9,1
1797bbfd,1
1797c0bf,1
1797c44c,1
1797c491,1
1797ca75,1
1797cd67,1
1797d139,0
1797d207,1
1797d3b3,1
1797d997,1
1797d9a8,1
1797df59,1
1797f08f,0
1797f5$a,1
1797f573,1
1797f933,1
1797fbbd,1
1797fc25,0
179a$03c,1
179a$4fc,0
179a$5b9,1
179a$a8b,1
179a$b9d,1
179a002d,0
179a0ab0,1
179a14aa,1
179a2d1b,0
179a339a,1
179a389f,1
179a4065,1
179a43c$,1
179a4d84,1
179a50ff,1
179a51$f,1
179a549d,1
179a57a1,1
179a6993,1
179a6b0c,1
179a7$88,0
179a70bd,1
179a753a,1
179a75d4,0
179a7709,1
179a77f8,0
179a7b85,1
179a7c42,1
179a8a$b,1
179a8a96,1
179a8d11,0
179a9$bd,1
179a9b76,0
179aa207,0
179aab77,1
179aacab,1
179ab04a,0
179ab0d3,1
179ac1c4,1
179ac8f$,1
179ad0$6,0
179ad33$,1
179ad552,1
179af082,0
179af0a4,1
179af699,1
179af857,1
179afaa$,1
179b$857,1
179b0$82,1
179b0130,1
179b0736,1
179b0d4d,0
179b1$a5,0
179b14cd,1
179b1715,1
179b1d93,1
179b2031,1
179b24c$,0
179b2503,1
179b32ab,1
179b377d,1
179b4123,0
179b4426,1
179b45d2,1
179b648$,1
179b69fa,1
179b734a,1
179b74c3,1
179bf$3c,1
17a7bc33,1
17a7c9ca,1
17a7fd6b,1
17ad88a9,0
17ad933$,1
17ad9a9b,1
17ad9adf,1
17ada$b2,1
17ada01a,1
17ada3d9,1
17ada889,0
17ada8f0,1
17adaa47,1
17adb$6$,1
17adb2a6,1
17adc$2b,1
17adc566,0
17adc5aa,0
17adcb17,1
17adcd2a,0
17b07396,0
17b07a9d,0
17b07dd4,1
17b07df6,0
17b2$984,0
17b2$d$$,1
17b200$3,1
17b206a5,1
17b2244f,1
17b22f17,1
17b2322c,1
17b2399a,1
17b242fa,0
17b2622f,1
17b26a38,1
17b26fa4,1
17b276f1,1
17b278c0,1
17b29323,1
17b29413,1
17b2ad2$,0
17b2ad3f,1
17b2b56b,0
17b2b6$4,1
17b2b74b,1
17b2b7a1,1
17b2bf43,1
17b2c146,1
17b2c1ac,0
17b2c38c,1
17b2c870,1
17b2d147,1
17b2dc97,0
17b2dd65,1
17b2f491,1
17b2fb0f,1
17b2ff03,1
17b3$$8a,1
17b3$$ac,1
17b3$dbc,1
17b31$8d,1
17b31360,1
17b320c4,1
17b34868,1
17b34a04,0
17b35c4b,1
17b35d91,1
17b36c19,1
17b36c91,1
17b36d81,1
17b3b2ad,1
17b3bb95,0
17b3bc52,1
17b3c$dd,1
17b3c114,1
17b3c56d,1
17bc3691,1
17bc49d9,1
17bf$3b$,1
17bfb074,1
17bfb120,1
17bfcc2c,1
17bff7a2,1
17cd4863,1
17cd4a54,1
17cd4b66,1
17cd5309,1
17cd8092,1
17cda$1a,1
17cda195,1
17cda9bf,1
17d$$3a$,1
17d$$4f4,1
17d$05f7,1
17d$1307,1
17d$219f,1
17d$29ca,1
17d$2a32,1
17d$2d57,1
17d$3460,1
17d$4fa0,0
17d$5967,1
17d$64$b,1
17d$7745,1
17d$7b16,1
17d$7c7d,1
17d21260,1
17d27b4d,1
17d27d0b,0
17d981d4,1
17d99090,1
17d99c58,1
17d9a361,1
17f$9918,0
17f$d860,1
17f19528,1
17f1ad54,1
17f404ba,1
17f488d8,1
17f49dbc,1
17f49f8b,1
17f4a$25,1
17f4f00a,1
17f4f475,1
17f4fac0,1
17f5$b$3,0
17f50499,1
17f507$1,1
17f51388,1
17f516ad,0
17f52299,1
17f53c0b,1
17f541$f,1
17f54303,1
17f55993,1
17f55b1d,1
17f5690b,1
17f56cb9,1
17f57306,1
17f57c0f,1
17f5baab,1
17f5bd37,1
17f5cd5a,0
17f5d4b8,1
17f5fd3b,1
17f5ff1b,1
17f607bf,1
17f60ba2,1
17f61c60,1
17f624$1,1
17f62a3c,1
17f63$53,1
17f63325,1
17f65035,1
17f656$6,1
17f6745d,1
17f674a2,1
17f677d8,1
17f67a31,1
17f6842b,1
17f687$a,1
17f6a33d,1
17f6a8a9,0
17f6b9bc,1
17f6cf80,1
17f6d330,1
17f6d374,1
17f6f141,1
17f6f400,1
17f80548,1
17f80c0b,1
17f86a65,0
17f86d79,1
17f893d8,0
17f8a13d,1
17f8dffa,0
17f9$569,1
17f9183c,1
17f94d$f,1
17f965d8,1
17f9bb5b,1
17fa13b0,1
17fa34b3,1
17fa662f,0
17fa69$$,1
17fa7f3a,0
17fa7f5c,1
17fa822d,1
17faab06,1
17fb170a,1
17fb316c,1
17fb4280,1
17fb643f,1
17fb7935,1
17fb7c6b,1
17fb9768,1
17fb9bc2,1
17fbdf64,1
17fc56b9,1
17fcc4cf,1
17fd$8$8,1
17ff0d9c,1
17ff888$,0
181204aa,1
18120534,1
18120668,1
18121276,1
18122af7,1
18122c$8,1
18122c1b,1
1812367c,0
18123b5f,0
18123bc6,1
1812b05c,1
1812b26f,1
1812c877,1
1812c934,1
1812cd5a,1
1812dab$,1
1812df6$,0
1812df80,1
1812fd4c,1
1813$1d9,1
181342b$,1
1813764$,1
1813f7b$,1
1813fb29,1
1818f45,1
181fcb33,1
1822d82,1
182a00d2,1
182a034c,1
182a19a9,1
182a9a5d,1
182ac0ab,1
182af390,1
182b42b7,1
182b5252,1
182b6736,1
182b7d0a,1
182ba134,1
182bd580,1
182bf06b,1
182bfdac,1
18330ba,1
18423df,0
18440315,1
18441068,1
18441709,1
18442c65,1
18443592,1
18446$9$,1
18446c8b,1
18448b15,1
1844b040,0
1844ccd6,1
1844f39c,1
18457755,1
1845ad9,1
184a2744,1
184a411d,1
185d9$ac,0
185d983f,1
185da$7a,0
185dabff,0
1862089,1
18621259,1
1862562$,0
18627d38,1
1862b2fd,0
187734$,1
187a510,0
1886f8$,1
18888$43,1
188882d0,0
1889$a8a,0
18895122,1
188dc60,1
18930d2,1
1895$$$1,0
1895$$03,0
1895$$58,1
1895$$8b,1
1895$005,1
1895$027,1
1895$038,1
1895$06b,1
1895$07c,0
1895$0af,1
1895$1$4,0
1895$117,0
1895$139,1
1895$15b,0
1895$16c,1
1895$17d,1
1895$18$,1
1895$19f,1
1895$1a0,1
1895$1b1,1
1895$2$5,0
1895$229,1
1895$25c,0
1895$2a1,1
1895$2c3,1
1895$3$6,0
1895$319,0
1895$37f,1
1895$3c4,1
1895$41a,0
1895$481,0
1895$5$8,0
1895$51b,1
1895$55f,1
1895$60b,1
1895$61c,0
1895$62d,0
1895$64f,1
1895$661,0
1895$683,1
1895$6b6,1
1895$71d,1
1895$751,1
1895$795,1
1895$7b7,1
1895$830,0
1895$841,1
1895$863,1
1895$91f,1
1895$964,0
1895$9db,1
1895$a10,0
1895$a32,1
1895$bff,0
1895$c78,1
1895$c89,1
1895$ccd,0
1895$cf0,0
1895$d$0,1
1895$d13,1
1895$d24,0
1895$d46,1
1895$d57,0
1895$f$2,0
1895$f26,0
1895$f37,0
1895$f7b,1
1895$fbf,0
18950$$3,0
18950$05,0
18950$16,1
18950$27,1
18950$6b,1
18950$8d,0
189500$5,1
18950018,1
1895004b,1
189500d4,0
1895016$,1
18950191,0
189501a2,1
189502$7,1
1895021a,0
1895025$,0
189502f8,1
1895031b,0
18950393,1
189503b5,1
1895040b,0
18950494,1
189504c7,1
1895051d,1
1895052$,1
18950551,1
18950573,1
1895070$,1
18950742,1
18950797,0
189507fd,1
189508$d,1
18950810,1
18950832,0
18950854,1
18950898,0
189509$$,1
18950911,1
18950955,1
18950966,1
18950977,1
18950988,0
18950a34,1
18950a45,0
18950a67,0
18950a9a,1
18950abc,1
18950af0,0
18950b$0,1
18950b02,0
18950b68,1
18950b79,1
18950bbd,0
18950bc$,1
18950bdf,1
18950bf1,0
18950c$1,0
18950c03,1
18950c69,1
18950c8b,1
18950c9c,0
18950cb$,0
18950cd0,0
18950cf2,1
18950d7b,1
18950d9d,0
18950da$,0
18950df3,0
18950f$4,1
18950f28,0
18950f39,1
18950f5b,1
18950fc2,0
18950fd3,1
18950ff5,1
18959202,0
18959224,0
18959257,1
18959279,1
189592bd,0
189592df,1
189592f1,1
189593$1,1
18959303,0
1895938b,0
18959415,1
18959426,1
18959437,1
18959459,1
1895946a,1
1895948c,1
189594a$,0
189594bf,0
189594c0,1
189595af,0
189595b0,0
189596$4,0
18959639,1
1895966c,1
189597$5,0
18959718,1
1895978f,1
189597d4,0
1895a$43,0
1895a$a9,0
1895a$dc,1
1895a$f$,1
1895a012,1
1895a135,0
1895a168,0
1895a18a,1
1895a225,0
1895a258,1
1895a315,0
1895a337,1
1895a359,1
1895a3bf,1
1895a405,1
1895a49$,1
1895a4d2,0
1895a517,1
1895a55b,1
1895a59f,1
1895a5c2,1
1895a64b,0
1895a68f,1
1895a690,1
1895a708,1
1895a74c,0
1895a77f,1
1895a86f,0
1895a8d6,1
1895a8f8,1
1895a9$8,1
1895a92c,1
1895a9d7,0
1895aa0b,0
1895aa4f,1
1895aa83,1
1895aaa5,1
1895aad8,1
1895ab1d,1
1895ab3f,0
1895abc8,1
1895ac2f,1
1895ac30,0
1895ac96,1
1895aca7,0
1895af44,0
1895af55,0
1895af66,1
1895afcc,1
1895b057,1
1895b0df,1
1895b1$1,1
1895b103,0
1895b147,1
1895b18b,0
1895b1cf,1
1895b204,1
1895b215,1
1895b248,1
1895b27b,1
1895b2d1,1
1895b327,1
1895b37c,0
1895b3af,0
1895b47d,1
1895b55c,0
1895b66$,1
1895b680,0
1895b709,1
1895b72b,0
1895b7a3,1
1895b7c5,1
1895b882,1
1895b91c,0
1895b92d,1
1895b94f,0
1895b950,1
1895b994,1
1895b9d8,1
1895ba0c,0
1895ba3f,1
1895ba40,0
1895ba62,0
1895bb$b,1
1895bb2f,0
1895bbfc,1
1895bc75,1
1895bcb9,1
1895bd54,1
1895bda9,0
1895bdba,0
1895bf$f,1
1895bf01,0
1895bf34,1
1895bfcd,1
1895bfd$,0
1895c$67,0
1895c$f0,1
1895c014,0
1895c0ad,1
1895c137,1
1895c1d1,1
1895c1f3,1
1895c238,0
1895c29$,1
1895c2af,1
1895c2f4,1
1895c3c2,1
1895c46d,1
1895c47$,0
1895c4b2,0
1895c5$6,1
1895c54c,0
1895c64d,1
1895c65$,1
1895c66f,1
1895c6d6,0
1895c70a,1
1895c771,1
1895c7a4,1
1895c80b,1
1895c872,1
1895c8fa,0
1895c9$a,0
1895c940,1
1895c9a6,0
1895ca1$,0
1895ca52,1
1895cab8,1
1895cafc,0
1895cb53,1
1895cba8,1
1895cbdb,1
1895cc$d,1
1895cc43,0
1895cc98,1
1895ccdc,1
1895cd11,1
1895cd66,0
1895cdbb,1
1895cf$0,0
1895cf24,0
1895cf46,0
1895cfc$,0
1895cfdf,1
1895cff1,0
1895d$68,1
1895d$79,1
1895d$8a,1
1895d$9b,1
1895d$df,1
1895d004,1
1895d026,1
1895d08c,0
1895d149,1
1895d239,0
1895d33a,1
1895d35c,1
1895d3f6,1
1895d42a,0
1895d44c,1
1895d45d,1
1895d480,0
1895d5$7,0
1895d52b,0
1895d54d,1
1895d56f,1
1895d581,0
1895d682,0
1895d6a4,0
1895d73$,1
1895d761,0
1895d82$,0
1895d851,1
1895d8a6,1
1895d8b7,0
1895d8fb,1
1895d91$,0
1895d941,1
1895d952,1
1895d974,1
1895d985,0
1895d9b8,1
1895da53,1
1895da75,0
1895da86,1
1895db0f,1
1895db54,0
1895db65,1
1895db76,0
1895db87,1
1895dba9,1
1895dbba,1
1895dbdc,0
1895dc$$,1
1895dc66,1
1895dc77,0
1895dc99,1
1895dd89,1
1895df$1,1
1895df25,1
1895dfad,0
1895f$15,1
1895f$37,1
1895f$48,1
1895f$7b,1
1895f$8c,1
1895f$c0,0
1895f$f3,0
1895f006,1
1895f05b,1
1895f0f5,1
1895f118,0
1895f14b,0
1895f1b2,0
1895f1c3,1
1895f1d4,0
1895f24c,0
1895f2a2,0
1895f2c4,1
1895f2d5,1
1895f32b,1
1895f35$,0
1895f3c5,0
1895f4$8,1
1895f40a,1
1895f42c,0
1895f45f,1
1895f482,1
1895f5$9,1
1895f50b,0
1895f53$,1
1895f5a5,1
1895f5c7,1
1895f60c,1
1895f61d,1
1895f62$,0
1895f6d9,0
1895f7$b,1
1895f72f,1
1895f752,1
1895f785,0
1895f796,1
1895f842,0
1895f886,0
1895f8a8,0
1895f8b9,0
1895f8db,0
1895f932,1
1895f9a9,1
1895f9f$,1
1895fa33,1
1895fa66,1
1895fb12,1
1895fb23,1
1895fb56,0
1895fbab,1
1895fbbc,0
1895fbf0,1
1895fc24,1
1895fc57,0
1895fcdf,1
1895fd$1,0
1895fd03,1
1895fd25,0
1895fd58,1
1895fd69,0
1895fd9c,1
1895fdad,1
1895fdb$,1
1895ff38,0
189b30,1
189ba7,1
18a0$$10,1
18a0$0bc,1
18a0$0d$,1
18a0$102,0
18a0$258,0
18a0$269,0
18a0$304,0
18a0$37b,0
18a0$39d,0
18a0$3a$,0
18a0$45a,1
18a0$629,1
18a0$83c,1
18a0$870,0
18a0$a50,0
18a0$b0c,1
18a0$c$b,1
18a0$c85,1
18a0$dfd,1
18a0$f55,1
18a00$45,1
18a00$9a,1
18a00$bc,1
18a00025,0
18a0009c,1
18a001f3,0
18a0036c,0
18a0037d,0
18a004c3,1
18a005$6,1
18a005d5,1
18a0064d,0
18a00760,0
18a00793,1
18a007c6,1
18a00a$b,1
18a00a96,1
18a00ab8,1
18a00c98,0
18a00d44,1
18a00d55,1
18a01015,0
18a011d2,0
18a01239,0
18a0128$,0
18a0129f,1
18a012a0,1
18a014d5,1
18a0153c,1
18a016c6,1
18a0173$,1
18a018c8,1
18a019da,0
18a01a53,0
18a01b0f,0
18a01b43,1
18a01b87,0
18a01b98,1
18a01ba9,0
18a01bdc,1
18a01d12,1
18a01d45,1
18a01d56,0
18a01f03,1
18a01f58,1
18a01f7a,0
18a02$03,1
18a02$b$,0
18a02$d0,1
18a02038,1
18a020af,1
18a0226d,1
18a0227$,1
18a0245$,0
18a0253d,1
18a025b5,1
18a0261c,0
18a0263$,1
18a0270c,1
18a02975,1
18a029fd,1
18a02a10,0
18a02b33,1
18a02cab,1
18a02dbd,0
18a02f26,1
18a02f6a,0
18a02f7b,1
18a02fd1,1
18a0309f,1
18a0317$,1
18a031d4,0
18a031f6,1
18a03208,1
18a0322a,1
18a0323b,1
18a0335$,1
18a0343d,0
18a03594,0
18a035a5,1
18a0363f,1
18a03695,0
18a037da,1
18a037fc,0
18a038fd,1
18a03bd$,1
18a03d8b,1
18a03dcf,1
18a03fb0,0
18a04$$3,1
18a04$49,0
18a0408f,0
18a0412a,1
18a041a2,0
18a041f7,1
18a04270,0
18a042a3,0
18a04360,1
18a043f9,1
18a0441c,0
18a04551,1
18a04562,1
18a0460d,1
18a046fc,1
18a047db,0
18a04865,0
18a04999,0
18a049bb,1
18a049cc,1
18a04a12,0
18a04a56,1
18a04b46,0
18a04bf1,0
18a04c58,1
18a04c69,1
18a04c8b,0
18a04d$2,1
18a04f7d,1
18a04f9f,1
18a04fc2,1
18a04fd3,1
18a05$06,1
18a0507f,1
18a051f8,1
18a0533$,1
18a0534f,1
18a053b6,0
18a0542$,1
18a05541,1
18a055fc,1
18a057$d,1
18a05721,0
18a05899,1
18a05a13,1
18a05a8a,1
18a05ac$,0
18a05adf,1
18a05b36,1
18a05b47,1
18a05b58,0
18a05b69,1
18a05d$3,1
18a05d16,1
18a05f29,1
18a05f7$,1
18a06$6d,1
18a06$90,0
18a06$a1,1
18a06$f6,1
18a0604d,1
18a06092,0
18a061b5,1
18a06294,0
18a0630c,1
18a06340,1
18a06351,1
18a063c8,0
18a06441,1
18a06496,0
18a06610,1
18a06665,0
18a067ff,1
18a06812,1
18a06834,1
18a06845,1
18a068ab,0
18a06924,1
18a0698a,0
18a0699b,0
18a069ac,0
18a06b48,1
18a06b59,1
18a06b7b,1
18a06c6b,0
18a06caf,0
18a06d$4,0
18a06d28,1
18a06d39,1
18a06db1,1
18a06f4c,1
18a06fd5,1
18a07$19,0
18a070$8,1
18a070b5,1
18a0711c,1
18a07172,1
18a071d8,0
18a071fa,0
18a07330,0
18a07385,1
18a0741f,0
18a07420,1
18a07453,0
18a074db,0
18a075cb,1
18a075dc,1
18a07655,1
18a07677,0
18a07745,1
18a0779a,1
18a077d$,0
18a07824,0
18a0789b,0
18a079ad,1
18a07a04,1
18a07a48,0
18a07a9d,1
18a07aa$,1
18a07abf,1
18a07b05,1
18a07b38,1
18a07b5a,0
18a07c17,1
18a07ca0,1
18a07d8f,1
18a07d90,1
18a07dc3,1
18a07f3c,0
18a07ff8,1
18a08$3c,1
18a08$b4,1
18a080c7,0
18a08173,1
18a082a7,1
18a08421,1
18a08443,0
18a084a9,1
18a08533,0
18a08544,1
18a08634,1
18a08689,1
18a0869a,0
18a086d$,1
18a08836,0
18a088d0,0
18a08937,0
18a089a$,0
18a089d1,1
18a08ac1,1
18a08b39,0
18a08b4a,1
18a08b7d,1
18a08bd3,0
18a08d$6,0
18a08f0a,0
18a09073,1
18a09141,1
18a09220,0
18a092b9,1
18a09343,1
18a09365,0
18a09455,1
18a094dd,1
18a094ff,0
18a095d$,1
18a096bd,1
18a097d0,1
18a098$2,1
18a09859,1
18a0996b,1
18a0997c,0
18a099b0,0
18a09a06,1
18a09c2a,0
18a09cb3,1
18a09d09,0
18a09dc5,0
18a09f0b,1
18a09f3$,1
18a0a$0b,1
18a0a$a5,0
18a0a$d8,1
18a0a366,1
18a0a399,1
18a0a401,1
18a0a456,1
18a0a4f0,1
18a0a7f3,1
18a0a838,0
18a0a89$,1
18a0a94a,1
18a0a9b1,1
18a0aa90,0
18a0aaa1,0
18a0ab19,1
18a0ab4c,1
18a0ab6$,0
18a0ac2b,1
18a0ad5f,0
18a0ada4,1
18a0adf9,1
18a0af62,0
18a0af73,0
18a0afb7,1
18a0b086,0
18a0b198,1
18a0b299,1
18a0b323,1
18a0b356,1
18a0b3bc,1
18a0b479,1
18a0b4f1,1
18a0b615,0
18a0b626,0
18a0b659,1
18a0b69d,0
18a0b727,1
18a0b7c1,1
18a0b839,1
18a0b86c,0
18a0b907,0
18a0b94b,1
18a0b9f6,1
18a0baa2,1
18a0bbd6,1
18a0bd0b,1
18a0bd94,1
18a0bf1$,1
18a0c0f$,1
18a0c122,1
18a0c2cd,1
18a0c425,1
18a0c605,0
18a0c7a0,1
18a0c8f6,1
18a0c95d,1
18a0cac5,0
18a0cf1f,1
18a0cf31,0
18a0cf42,0
18a0cf86,1
18a0d2bd,0
18a0d2df,1
18a0d5d2,0
18a0d68$,1
18a0d6a0,1
18a0d7f6,1
18a0d819,1
18a0d85d,1
18a0d94d,1
18a0d970,1
18a0d9b4,1
18a0da5f,0
18a0db$9,0
18a0dd$b,0
18a0dfba,0
18a0f$22,1
18a0f0c$,0
18a0f1cf,0
18a0f1f2,1
18a0f2a$,1
18a0f3$3,0
18a0f327,1
18a0f36b,0
18a0f3b0,0
18a0f4c2,0
18a0f5b2,0
18a0f691,1
18a0f74d,1
18a0f94f,0
18a0fa1d,0
18a0fad9,1
18a0fb41,1
18a0fb63,0
18a0fcb9,0
18a0fd$d,1
18a0fdba,0
18a1$0$0,0
18a1$349,0
18a1$4b1,1
18a1$6a2,1
18a1$871,0
18a1$9$9,1
18a1$a3f,0
18a1$a95,0
18a1$ac8,0
18a1$bc9,0
18a1$d$d,1
18a1$f67,1
18a10127,0
18a1015a,1
18a1036d,1
18a103d4,1
18a10660,1
18a10671,1
18a107b6,1
18a11$03,1
18a112a1,1
18a11308,0
18a11319,1
18a1136$,1
18a113f7,1
18a115c6,0
18a115d7,1
18a1171d,1
18a11795,1
18a11a76,0
18a11b$$,1
18a11b11,0
18a11d9b,1
18a11fbf,1
18a12$8c,1
18a121$5,1
18a12118,0
18a121b2,1
18a122$6,1
18a1234d,1
18a1236f,1
18a1253$,1
18a12640,1
18a126b7,0
18a126c8,1
18a12752,1
18a128a8,1
18a12910,0
18a12b23,1
18a12c$0,1
18a12c02,1
18a12cbd,1
18a12d36,1
18a12d8b,1
18a12f5a,0
18a12f9$,0
18a13$5a,0
18a13$9$,1
18a13292,1
18a132c5,1
18a1330a,1
18a134$9,0
18a134a5,1
18a1362f,1
18a13630,0
18a13696,0
18a136a7,0
18a13775,1
18a138ba,1
18a139$$,0
18a13a34,0
18a13bbd,1
18a13bdf,1
18a13c25,0
18a13ccf,1
18a13d15,1
18a14$9f,1
18a1406$,1
18a14080,0
18a141$7,1
18a1424$,0
18a143d8,1
18a14495,1
18a14530,1
18a14710,1
18a14721,1
18a14844,0
18a14a13,1
18a14a57,1
18a14cbf,1
18a14f29,1
18a15$5c,0
18a15$a1,0
18a15$c3,1
18a1501a,1
18a151c6,1
18a15395,0
18a15430,1
18a154b8,1
18a154c9,0
18a1550$,1
18a15665,0
18a15676,1
18a15700,1
18a15733,0
18a15867,1
18a1589a,0
18a159f1,0
18a15b9d,0
18a15c05,1
18a15dc2,1
18a16$c4,1
18a1604$,1
18a16060,0
18a1610b,0
18a16699,1
18a16903,0
18a16925,1
18a169b$,1
18a16a9d,1
18a16b$3,1
18a16b05,0
18a16cc2,1
18a16f3c,1
18a16f81,1
18a17$2b,0
18a17$6f,0
18a17$92,1
18a1700b,1
18a171b7,1
18a171fb,1
18a17274,1
18a17533,1
18a17656,1
18a177df,0
18a17b28,1
18a17b4a,0
18a17fb5,1
18a18185,1
18a1820$,0
18a18499,0
18a185bc,0
18a186c$,1
18a18714,0
18a1879c,1
18a188$2,0
18a1886a,1
18a18b8f,0
18a18cb3,1
18a18cc4,0
18a18cf7,0
18a19$3$,0
18a19$94,0
18a191a8,1
18a19513,0
18a19535,1
18a1959b,1
18a19917,0
18a19cb4,0
18a19d82,1
18a19f$a,0
18a19f2$,1
18a19f3f,1
18a1a031,0
18a1a064,0
18a1a48a,1
18a1a626,0
18a1a8d3,0
18a1aa2a,1
18a1ab09,1
18a1ab1a,0
18a1acb5,1
18a1acc6,1
18a1b$63,1
18a1b$74,1
18a1b00f,1
18a1b2$f,1
18a1b245,1
18a1b47a,1
18a1b5bf,1
18a1b93b,0
18a1bca5,1
18a1bd40,1
18a1bfa8,1
18a1c011,1
18a1c099,1
18a1c29b,1
18a1c325,0
18a1c3cf,0
18a1c538,1
18a1c66c,1
18a1c6d3,1
18a1c718,1
18a1c7c3,0
18a1c8$6,0
18a1c819,1
18a1c880,1
18a1c992,0
18a1ca5f,1
18a1cb72,0
18a1cf$d,1
18a1d$$d,0
18a1d$0f,1
18a1d$76,1
18a1d$dc,0
18a1d19b,1
18a1d2$1,0
18a1d29c,0
18a1d45a,1
18a1d4d2,1
18a1d59f,0
18a1d5d3,1
18a1d6b2,0
18a1d75d,0
18a1d83c,1
18a1d993,1
18a1dc52,0
18a1dcb8,1
18a1dcda,1
18a1f$34,1
18a1f$67,1
18a1f08b,1
18a1f57f,0
18a1f6a3,1
18a1f7$8,1
18a1fa41,0
18a1fc54,0
18a1fd00,1
18a1fd88,1
18a1ff46,1
18a1ffdf,1
18a3$$02,1
18a3$$ac,1
18a3$08c,0
18a3$09d,0
18a3$24a,1
18a3$2a0,0
18a3$2c2,1
18a3$307,1
18a3$34b,0
18a3$47f,1
18a3$51a,1
18a3$53c,0
18a3$54d,1
18a3$55$,1
18a3$581,0
18a3$65f,1
18a3$693,1
18a3$6d7,1
18a3$72d,1
18a3$761,0
18a3$7fa,1
18a3$8$a,1
18a3$884,0
18a3$8c8,0
18a3$8fb,1
18a3$90d,1
18a3$91$,1
18a3$92f,1
18a3$985,0
18a3$9b8,0
18a3$a31,1
18a3$a97,1
18a3$adb,1
18a3$b54,1
18a3$b65,0
18a3$b87,0
18a3$c00,1
18a3$c55,0
18a3$c77,1
18a3$c99,0
18a3$cdd,1
18a3$dbc,1
18a3$f03,0
18a3$f47,0
18a3$f58,1
18a30$37,1
18a30$48,1
18a30$59,0
18a30$7b,0
18a30$9d,1
18a30006,0
18a30039,1
18a3006c,0
18a3007d,0
18a3008$,1
18a3009f,0
18a3013a,1
18a3015c,0
18a3018f,0
18a301d4,0
18a301f6,0
18a3024c,1
18a3025d,0
18a3026$,0
18a303$7,1
18a30309,1
18a3036f,0
18a303b4,0
18a305c7,1
18a3081f,1
18a30831,0
18a30897,0
18a308a8,1
18a308ca,1
18a309$d,0
18a30976,0
18a309dc,1
18a30a44,1
18a30a77,1
18a30a88,1
18a30aaa,1
18a30abb,0
18a30b01,0
18a30b45,1
18a30b89,1
18a30bab,0
18a30c24,1
18a30d8b,1
18a30d9c,1
18a30dd0,1
18a30f$3,1
18a30f38,1
18a30fb0,0
18a30fc1,1
18a30ff4,1
18a38$1d,0
18a38$3f,1
18a380a8,0
18a38165,1
18a38198,0
18a38299,1
18a38356,0
18a38389,0
18a383f0,1
18a38424,0
18a3849b,0
18a384ac,0
18a38514,0
18a38558,1
18a385f2,0
18a3868c,0
18a386bf,0
18a386d1,1
18a3884a,1
18a3887d,1
18a38918,1
18a3893a,1
18a3896d,0
18a3898f,1
18a389d4,1
18a38a$6,0
18a38a08,0
18a38b3c,0
18a38c3d,0
18a38c71,1
18a38f96,0
18a38fa7,1
18a38fb8,1
18a39$1$,1
18a39021,1
18a39043,1
18a390dc,1
18a391cc,1
18a391dd,0
18a39267,0
18a3929a,0
18a392cd,0
18a392d$,1
18a392f0,0
18a393$0,1
18a39302,1
18a39515,1
18a39616,1
18a3966b,0
18a39728,1
18a397f5,0
18a39908,1
18a39991,1
18a39a1a,1
18a39a2b,1
18a39b4$,1
18a39ca5,1
18a39d95,0
18a39dd9,0
18a39f1f,1
18a3a011,0
18a3a088,1
18a3a099,0
18a3a0aa,0
18a3a0bb,1
18a3a1d$,1
18a3a202,1
18a3a213,1
18a3a246,1
18a3a268,0
18a3a29b,0
18a3a2ac,1
18a3a404,1
18a3a459,1
18a3a5$3,1
18a3a538,1
18a3a57c,0
18a3a6b1,0
18a3a6d3,1
18a3a718,0
18a3a790,1
18a3a7b2,0
18a3a7d4,0
18a3a8$6,0
18a3a819,1
18a3a8a2,1
18a3a8b3,0
18a3a93c,0
18a3a96f,1
18a3a9a3,0
18a3aa3d,1
18a3aa4$,1
18a3aa5f,1
18a3aa71,0
18a3aaa4,0
18a3ab0b,0
18a3ab83,1
18a3ab94,0
18a3abfa,0
18a3ac51,0
18a3ad$b,0
18a3ad74,0
18a3adfc,1
18a3af$d,0
18a3af54,0
18a3af65,0
18a3af87,0
18a3b$10,0
18a3b001,1
18a3b023,1
18a3b045,1
18a3b056,1
18a3b0bc,0
18a3b0f0,0
18a3b135,1
18a3b225,1
18a3b337,1
18a3b36a,0
18a3b3a$,0
18a3b3bf,0
18a3b3c0,0
18a3b3f3,0
18a3b4af,0
18a3b4b0,0
18a3b517,1
18a3b539,0
18a3b54a,1
18a3b59f,1
18a3b5c2,0
18a3b629,1
18a3b65c,1
18a3b6c3,1
18a3b77f,1
18a3b7f7,1
18a3b81a,0
18a3b892,1
18a3b8a3,1
18a3b8b4,1
18a3b8d6,1
18a3ba72,1
18a3bb95,1
18a3bbd9,1
18a3bcc9,1
18a3bd$c,1
18a3bd97,1
18a3c$$$,1
18a3c$22,1
18a3c$bb,1
18a3c$cc,1
18a3c024,0
18a3c035,0
18a3c0df,1
18a3c18b,1
18a3c2$2,0
